StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,ConsentForm,AgentNameCheck,AgentTypeCheck,TopicCheck,GodspeedMETI_1,GodspeedMETI_2,GodspeedMETI_3,GodspeedMETI_4,GodspeedMETI_5,GodspeedMETI_6,GodspeedMETI_7,GodspeedMETI_8,GodspeedMETI_9,GodspeedMETI_10,GodspeedMETI_11,GodspeedMETI_12,GodspeedMETI_13,GodspeedMETI_14,GodspeedMETI_15,GodspeedMETI_16,GodspeedMETI_17,GodspeedMETI_18,GodspeedMETI_19,GodspeedMETI_20,GodspeedMETI_21,GodspeedMETI_22,GodspeedMETI_23,GodspeedMETI_24,GodspeedMETI_25,GodspeedMETI_26,GodspeedMETI_28,GodspeedMETI_29,Appelman_1,Appelman_2,Appelman_3,Appelman_4,Appelman_5,Appelman_6,TrustBehaviour_1,TrustBehaviour_2,TrustBehaviour_3,TrustBehaviour_4,TrustBehaviour_5,TrustBehaviour_6,TrustBehaviour_7,TrustBehaviour_8,TrustBehaviour_9,AIChatbotsFrequency,ScienceContent,AIChatbotsUsed,Experience_1,Experience_2,Experience_3,Experience_4,Experience_5,Experience_6,Experience_7,Experience_8,Experience_9,Experience_10,Experience_11,Age_1,Gender,Gender_4_TEXT,Sex,English,Languages,Languages_11_TEXT,Education,Unrealistic,Unrealistic_2_TEXT,Unrealistic_coded,TechnicalIssues,SurveyTopicCheck,SurveyTopicCheck_coded,Condition,Reread,completion_code
2024-12-06 11:30,2024-12-06 11:39,0,100,523,1,2024-12-06 11:39,R_1sabSJrFrgaIP4B,anonymous,EN,1,1,6,1,1,36,39,41,28,65,50,50,61,61,82,68,61,62,74,29,29,34,35,50,25,50,41,50,36,22,50,100,0,0,0,1,1,-1,0,16,19,18,20,20,17,20,20,16,4,2,"1,3",4,4,4,2,2,2,2,2,2,2,2,61,2,,1,1,1,,6,2,N/A,0,1,Attitudes towards AI,1,Low,0,KA6AF2PSRNBX
2024-12-06 11:31,2024-12-06 11:39,0,100,475,1,2024-12-06 11:39,R_6rwY3jOPEWsvX3e,anonymous,EN,1,1,1,1,1,65,44,33,50,74,70,75,81,79,69,73,71,79,78,34,33,22,39,30,39,32,28,22,28,29,27,100,0,2,2,2,2,-1,2,19,19,19,16,17,20,19,19,19,5,5,"1,3,4",4,4,4,2,2,2,2,2,1,2,2,45,2,,1,1,1,,7,1,,0,1,Perceptions of AI in society.,1,Medium,0,7MFHNULAKH66
2024-12-06 11:30,2024-12-06 11:39,0,100,541,1,2024-12-06 11:39,R_1rFTxONpqLbTwVH,anonymous,EN,1,1,1,1,1,1,43,0,0,73,77,69,92,99,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,1,2,1,-2,1,19,21,19,15,15,19,21,20,19,2,5,"1,3",5,5,5,1,1,3,3,1,1,1,1,49,3,,2,1,1,,6,1,,0,2,I think it was to see how people feel about AI and their judgement on how it works.,1,Medium,0,GJK3CVA4QKJ7
2024-12-06 11:32,2024-12-06 11:39,0,100,436,1,2024-12-06 11:39,R_3ezb01citVH4YvK,anonymous,EN,1,1,1,1,1,96,95,51,100,100,97,97,97,97,97,100,83,100,100,0,20,2,1,21,11,12,20,51,20,8,3,100,0,2,2,2,2,-1,1,19,21,19,16,17,21,21,21,17,3,7,"1,4",4,4,4,2,2,2,3,1,1,1,1,39,3,,2,1,1,,4,1,,0,1,Perceptions of AI.,1,Medium,0,MYQXLQPL69GJ
2024-12-06 11:34,2024-12-06 11:39,0,100,327,1,2024-12-06 11:39,R_1PBQCd6j0YHtrBT,anonymous,EN,1,1,2,2,1,67,62,100,100,72,65,68,64,72,92,79,81,78,78,18,35,17,30,49,42,29,34,40,50,0,39,100,0,0,1,0,1,-1,1,16,16,16,19,21,15,17,17,18,8,7,8,1,3,2,1,5,5,1,1,1,1,1,46,3,,2,1,1,,7,1,,0,1,To get my views on AI and social media,1,High,0,E3NNBWDCAT97
2024-12-06 11:33,2024-12-06 11:40,0,100,420,1,2024-12-06 11:40,R_1EI9oK4lI7BBFxD,anonymous,EN,1,1,6,1,1,73,68,9,16,96,50,50,55,50,92,87,81,97,95,7,7,13,4,11,8,10,13,16,9,6,50,10,0,1,1,2,2,-2,1,19,20,19,16,16,19,20,20,18,3,3,1,4,4,4,3,1,2,2,1,1,2,1,62,2,,1,1,1,,8,1,,0,1,Trust in AI to summarize scientific information,1,Low,1,9EMWQSXXELEQ
2024-12-06 11:34,2024-12-06 11:40,0,100,322,1,2024-12-06 11:40,R_3nTsPLVQ1pUdSKc,anonymous,EN,1,1,1,1,1,45,46,33,39,53,59,56,57,68,54,54,53,56,61,50,43,50,59,43,50,50,41,50,50,46,50,100,0,0,0,1,1,-1,1,18,17,18,18,19,19,18,18,17,3,3,"1,3",4,4,4,2,2,2,3,2,2,2,2,56,2,,1,1,1,,6,1,,0,1,judging the author of an article,3,Medium,0,NNNYW8L488FY
2024-12-06 11:34,2024-12-06 11:40,0,100,377,1,2024-12-06 11:40,R_3aC4AmGleR0pWW5,anonymous,EN,0.800000012,1,6,1,1,79,73,85,74,100,76,75,100,74,100,100,100,100,90,0,0,0,15,0,100,13,0,42,5,0,0,100,0,2,2,2,2,-2,2,21,21,21,15,15,21,21,21,19,5,5,1,5,5,5,4,1,1,1,1,1,1,1,42,2,,1,1,1,,7,1,,0,1,How people view generative AI after reading a summary from one.,1,Low,0,388RWX8E4LT6
2024-12-06 11:30,2024-12-06 11:40,0,100,572,1,2024-12-06 11:40,R_3prRVACsBeu5TTH,anonymous,EN,1,1,2,2,1,94,100,91,100,100,87,74,90,67,100,90,98,84,100,5,5,0,8,7,5,22,17,7,11,10,13,100,0,1,1,2,2,-1,1,20,21,20,15,16,21,20,20,19,6,7,1,5,2,4,4,2,2,2,1,1,1,1,58,2,,1,1,1,,6,1,,0,1,I guess to see if people have a different opinion of AI versus human writing and whether they are more or less believing in whichever way it's written.,1,High,0,TDRY6EAM8Z7J
2024-12-06 11:32,2024-12-06 11:40,0,100,469,1,2024-12-06 11:40,R_1CgtqkLqgG6q5LL,anonymous,EN,1,1,6,1,1,11,17,15,9,50,53,47,59,51,68,30,67,76,64,30,24,27,12,79,44,53,25,66,50,23,43,100,0,1,0,0,0,-1,0,17,18,18,18,19,20,17,17,17,2,1,"1,3,4",3,3,2,3,4,2,4,4,4,4,3,32,2,,1,1,1,,6,1,,0,1,think this study is about how well an AI can solve things or come up with ways to make things better,1,Low,0,7K8P35VSFP8G
2024-12-06 11:31,2024-12-06 11:40,0,100,562,1,2024-12-06 11:40,R_7DK3ZuQbo7eKyNr,anonymous,EN,1,1,2,2,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,2,2,2,-2,2,19,20,20,16,15,21,20,20,17,8,4,8,2,2,2,2,4,4,1,2,2,2,1,53,2,,1,1,1,,7,1,,0,1,I wonder if the blog was written by AI. To see how putting a human face on AI influences peoples perceptions of the trustworthiness of text produced by that AI.,1,High,0,JYJP672SF8RC
2024-12-06 11:34,2024-12-06 11:40,0,100,387,1,2024-12-06 11:40,R_3ZESC6wb9sFK8c1,anonymous,EN,1,1,2,2,1,86,89,100,100,95,91,91,100,94,97,100,82,100,87,0,0,2,0,0,6,8,0,2,0,3,4,100,0,2,1,2,2,-2,1,18,20,19,16,17,20,20,19,20,7,8,1,3,4,4,3,2,3,1,1,1,1,2,70,3,,2,1,1,,7,1,,0,1,If someone can tell the difference between AI and human writings.,1,High,0,D9C9N5CUYGU6
2024-12-06 11:32,2024-12-06 11:40,0,100,480,1,2024-12-06 11:40,R_5g2yCc6FmigLJWv,anonymous,EN,0.8999999761581421,1,2,2,1,89,100,93,100,97,98,80,98,83,94,98,88,98,89,8,4,10,10,12,10,7,10,8,5,10,4,100,0,1,1,2,2,0,1,19,19,19,16,16,20,18,18,16,3,4,"1,2,3,4,7",5,4,5,1,1,2,4,3,2,5,5,44,2,,1,1,"1,4",,8,1,,0,1,Do we trust what we read online from professionals.,3,High,0,2B8KE75FCXZA
2024-12-06 11:32,2024-12-06 11:40,0,100,476,1,2024-12-06 11:40,R_5hKzDS96vURSYhz,anonymous,EN,1,1,1,1,1,40,50,62,44,61,56,59,65,62,68,63,50,63,60,38,32,34,34,44,45,50,43,50,50,43,34,100,0,1,1,1,1,0,1,19,20,19,17,17,20,19,18,18,6,4,"1,3,4",3,4,3,3,2,2,4,4,2,4,3,50,2,,1,1,1,,7,1,,0,1,To determine our reaction to a scientific article written by AI.,1,Medium,0,66QVG5U9SZRF
2024-12-06 11:36,2024-12-06 11:40,0,100,282,1,2024-12-06 11:40,R_7iquxJW0f04C9eh,anonymous,EN,1,1,1,1,1,50,41,79,37,65,72,50,63,62,74,81,63,96,66,38,18,40,49,35,51,51,50,49,57,44,51,100,0,0,0,1,1,-1,1,19,17,18,16,16,19,20,19,16,1,3,"1,3,4,5",4,4,4,2,4,4,2,2,2,2,2,38,2,,1,1,1,,6,1,,0,1,I do not know what this study is about.,5,Medium,0,HBXH2FSCVXR7
2024-12-06 11:35,2024-12-06 11:40,0,100,341,1,2024-12-06 11:40,R_6X6z3s3E8OV7lNU,anonymous,EN,1,1,1,1,1,91,98,100,96,100,95,88,99,84,100,100,90,94,89,0,0,0,0,8,7,22,0,13,3,19,8,100,0,1,1,2,2,-2,2,20,20,20,16,16,21,20,21,19,2,2,1,5,5,5,3,1,1,4,1,1,1,4,35,3,,2,1,1,,8,1,,0,1,If AI articles are reliable to people who know they are not written by humans. ,1,Medium,0,LYK9RBKSJKL5
2024-12-06 11:32,2024-12-06 11:40,0,100,511,1,2024-12-06 11:40,R_1FsTyNXFwSLVND9,anonymous,EN,1,1,6,1,1,0,0,0,0,38,50,60,61,60,87,86,81,80,57,11,3,50,27,78,0,36,45,11,8,31,50,100,0,0,1,0,1,0,-1,18,16,18,19,21,17,16,18,16,8,7,8,1,1,1,1,1,2,4,3,2,1,1,39,3,,2,1,1,,8,1,,0,1,I think it was about how much people trust the information presented based on it being written by a human or AI.,1,Low,0,ECUF6BAAJ2YN
2024-12-06 11:33,2024-12-06 11:40,0,100,462,1,2024-12-06 11:40,R_6reKduOLrjRh6tn,anonymous,EN,0.8999999761581421,1,1,1,1,87,65,47,61,90,87,84,92,88,81,69,87,79,70,30,4,21,33,27,18,19,15,1,16,6,17,100,0,1,1,1,1,-1,0,19,20,20,17,16,20,20,20,19,5,3,"1,4",4,4,3,2,3,4,3,1,1,4,2,34,2,,1,1,1,,7,1,,0,1,Gather our opinion of generative Ai,1,Medium,0,VVZZKLVE29V5
2024-12-06 11:33,2024-12-06 11:40,0,100,432,1,2024-12-06 11:40,R_7N3XyEq269b0olb,anonymous,EN,1,1,1,1,1,0,60,0,42,50,55,50,73,50,60,68,61,76,59,10,38,50,50,50,39,50,50,50,50,46,27,100,0,2,0,1,2,-2,2,19,18,19,17,18,19,19,19,18,1,2,"3,4,7",4,4,3,1,2,3,1,3,2,4,2,56,2,,1,1,1,,5,2,,0,1,To gauge how humas would react to a medical summary created by AI ,1,Medium,0,CJF4HDWPSLBR
2024-12-06 11:33,2024-12-06 11:41,0,100,459,1,2024-12-06 11:41,R_307rgPGxqGyzFSh,anonymous,EN,1,1,6,1,1,18,0,50,0,0,49,50,50,51,50,0,50,51,50,100,50,100,100,51,50,50,50,50,50,50,50,100,0,0,-2,-2,-2,2,-2,16,15,16,21,21,16,15,15,15,7,8,1,1,1,1,1,1,1,3,3,1,5,1,31,2,,1,1,"1,11",Japanese,7,1,,0,1,"Given a selected author and a passage, see if there is a statistically significant change in responses if told the passage was authored by AI.",1,Low,0,W7L98VDD956Q
2024-12-06 11:35,2024-12-06 11:41,0,100,334,1,2024-12-06 11:41,R_1PM4W8ObQ03vhEo,anonymous,EN,1,1,2,2,1,96,86,88,74,95,84,87,94,10,77,95,93,15,79,11,15,21,26,11,9,21,5,31,11,18,17,83,0,2,2,1,1,1,1,21,20,21,20,21,20,21,21,20,2,3,"1,3",4,4,4,4,4,5,4,5,4,5,4,40,3,,2,1,1,,7,2,n/a,0,1,the study is about trusting communicated  information,3,High,0,U2YQJYKHZT52
2024-12-06 11:34,2024-12-06 11:41,0,100,423,1,2024-12-06 11:41,R_3VpmRWh30zER1U5,anonymous,EN,1,1,1,1,1,0,0,0,0,50,51,49,51,54,75,72,67,70,86,13,10,31,33,50,42,49,40,49,50,32,50,100,0,0,1,2,2,-2,1,19,20,20,17,18,20,16,16,16,8,7,8,1,1,1,1,5,5,1,1,1,1,1,38,3,,2,1,1,,5,1,,0,1,Whether or not people find AI to be trustworthy if it seems human-like.,1,Medium,0,MA8P2TKDKQ3U
2024-12-06 11:34,2024-12-06 11:41,0,100,420,1,2024-12-06 11:41,R_7nUNgX3jGheDdfP,anonymous,EN,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,2,0,17,0,0,0,0,0,0,0,100,0,2,2,2,2,-2,2,20,21,20,16,16,21,16,21,17,7,3,8,3,4,2,2,2,2,3,2,2,2,4,73,3,,2,1,1,,7,1,,0,1,I think it is to test how believable an AI generated article is to average people.,1,Medium,0,7RC6M7YHWWRS
2024-12-06 11:33,2024-12-06 11:41,0,100,471,1,2024-12-06 11:41,R_52tPYqgV73dh5kY,anonymous,EN,1,1,2,2,1,90,97,97,100,90,93,83,95,93,99,100,100,100,100,2,2,11,0,6,0,7,7,5,15,0,9,100,0,1,1,1,2,-1,1,20,20,19,17,16,21,20,21,17,3,7,"1,4",4,4,4,1,1,1,3,1,1,2,1,57,3,,2,1,1,,6,1,,0,1,Maybe some surveys include a report by an AI and there will be comparisons between reactions to an AI and a human.,1,High,0,GBSAFXN9X5KF
2024-12-06 11:33,2024-12-06 11:41,0,100,491,1,2024-12-06 11:41,R_5EijZglRX4CWCkB,anonymous,EN,1,1,1,1,1,0,0,0,2,21,50,50,31,50,42,21,45,16,44,75,74,88,66,100,50,44,50,50,58,63,50,100,0,0,0,2,1,-1,1,19,20,19,18,18,20,18,20,19,5,3,"1,3",4,2,3,1,2,2,5,2,1,5,4,57,2,,1,1,1,,8,2,It all seemed realistic and made sense to me.,3,1,I think it's to see if people trust and like AI-generated content.,1,Medium,0,QQDVETBN6P2Y
2024-12-06 11:35,2024-12-06 11:41,0,100,383,1,2024-12-06 11:41,R_3ZWEm04IeYFI0Np,anonymous,EN,1,1,2,2,1,68,100,100,98,67,50,60,81,61,60,69,61,71,58,29,32,38,43,44,30,50,50,50,50,50,50,100,0,0,1,0,1,0,-1,16,16,18,20,19,16,18,18,16,6,7,1,3,3,3,2,2,2,2,2,2,2,2,64,3,,2,1,1,,5,1,,0,1,I do not know your intent.,5,High,0,BNFFJWJ55UEX
2024-12-06 11:34,2024-12-06 11:41,0,100,426,1,2024-12-06 11:41,R_1qKYMjwqHU1i3kI,anonymous,EN,1,1,1,1,1,34,67,36,0,62,56,61,73,67,71,66,69,74,68,50,12,50,50,24,32,40,50,50,50,33,18,100,0,1,1,2,2,-1,0,20,19,19,16,17,21,20,20,19,4,5,"1,3",5,4,2,2,3,4,2,2,1,1,4,33,2,,1,1,1,,6,1,,0,1,I would assume it's about how much people trust generative AI.,1,Medium,0,LTJJL3JBWRL6
2024-12-06 11:33,2024-12-06 11:41,0,100,483,1,2024-12-06 11:41,R_6qgR5w5g6YTdfdN,anonymous,EN,1,1,6,1,1,56,40,63,0,71,51,56,60,66,73,73,60,69,60,28,28,40,30,31,22,36,35,47,41,35,43,100,0,1,0,1,1,-1,0,18,18,19,18,19,19,18,18,17,3,2,"1,3,4",3,4,3,2,2,4,4,2,2,2,2,46,3,,2,2,"1,4",,7,1,,0,1,The study was about the faith people have in content that was written by generative AI and how it may influence how a person thinks about the topic discussed in the article. ,1,Low,0,X7WZWMS3YAAA
2024-12-06 11:32,2024-12-06 11:41,0,100,582,1,2024-12-06 11:41,R_6to1hkwQAKPcDhj,anonymous,EN,1,1,1,1,1,85,87,84,63,28,75,87,83,79,72,74,22,80,85,25,26,13,27,31,26,24,14,22,20,18,24,100,0,2,0,1,1,-1,1,20,20,20,16,19,19,17,20,19,3,4,1,3,4,4,4,2,3,4,4,5,4,4,21,2,,1,1,1,,7,1,,0,1,Short study asking for your perceptions of communicated information,3,Medium,0,T7J7XLZU6W3R
2024-12-06 11:34,2024-12-06 11:41,0,100,474,1,2024-12-06 11:41,R_6qU2OHceB0hfVZN,anonymous,EN,1,1,6,1,1,81,90,75,90,94,87,68,91,90,90,96,94,88,91,8,11,11,12,25,11,17,8,27,8,10,4,100,0,0,0,1,2,-2,2,19,20,19,17,17,20,19,20,19,1,4,1,5,5,5,2,1,2,4,2,2,3,2,73,2,,1,1,1,,6,1,,0,1,The study is about the abilities of generative AI in writing and summarizing articles. ,1,Low,0,MAD6WTL4L957
2024-12-06 11:31,2024-12-06 11:42,0,100,630,1,2024-12-06 11:42,R_3HcuwazjNsTqB4B,anonymous,EN,1,1,2,2,1,79,86,92,97,81,65,64,60,68,99,98,84,98,89,2,17,9,1,10,14,42,32,11,12,23,29,100,0,0,1,1,2,-1,2,19,20,19,16,17,20,20,21,19,8,6,8,1,1,2,2,1,3,4,1,1,1,4,31,2,,1,1,1,,4,1,,0,1,Gauging people's reaction to AI-generated content,1,High,0,BS7HHDGMWNZL
2024-12-06 11:31,2024-12-06 11:42,0,100,656,1,2024-12-06 11:42,R_1xxaSO7SOejbZBp,anonymous,EN,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,2,2,2,2,-2,1,20,20,20,16,16,20,20,20,20,5,7,1,4,4,4,2,3,3,3,2,2,2,2,63,2,,1,1,1,,6,1,,0,1,My opinion of AI and how much I've used it and how much I intend to use it and trust it.,1,Medium,0,UB8TA5JTZ7J7
2024-12-06 11:32,2024-12-06 11:42,0,100,609,1,2024-12-06 11:42,R_5et8iQmh6ktHXko,anonymous,EN,1,1,1,1,1,50,50,50,56,77,76,66,76,71,78,84,71,94,72,28,19,31,23,41,50,50,50,50,50,22,25,100,0,0,0,0,1,1,1,18,17,18,18,18,19,20,19,16,5,7,"1,3,4",4,4,5,2,2,1,3,2,2,2,1,58,3,,2,1,1,,8,1,,0,1,The study is about the interaction with AI.,1,Medium,0,RZ2C79VCTQPS
2024-12-06 11:34,2024-12-06 11:42,0,100,470,1,2024-12-06 11:42,R_7nMYzcUsUa7Hpbf,anonymous,EN,1,1,6,1,1,0,0,0,0,0,13,28,18,24,7,0,13,0,27,100,88,99,100,100,73,66,81,85,89,89,79,100,0,0,-1,-2,0,2,-1,15,15,16,21,21,15,15,15,16,8,7,8,1,1,1,1,3,2,3,1,1,1,1,60,2,,1,2,"1,2",,6,1,,0,1,This study is about trustworthiness of AI content.,1,Low,0,EVTAFFRZNT36
2024-12-06 11:36,2024-12-06 11:42,0,100,365,1,2024-12-06 11:42,R_1v0sSMu6MjbcYsI,anonymous,EN,1,1,2,2,1,83,75,19,65,32,28,21,100,17,76,74,75,30,84,10,73,72,21,18,90,72,23,85,77,84,34,100,79,0,1,2,-2,0,-1,20,20,16,16,17,17,20,19,15,3,7,7,5,1,4,4,4,3,4,3,1,2,3,30,5,,4,1,1,,9,1,,0,1,This survey was about reviewing dr simone trans blog on a drug,3,High,0,QZ44K34MQWMB
2024-12-06 11:37,2024-12-06 11:42,0,100,344,1,2024-12-06 11:42,R_3MJyU6qUdnIYM3X,anonymous,EN,0.8999999761581421,1,1,1,1,0,0,0,0,50,10,50,50,50,47,50,14,32,50,50,27,53,67,38,53,50,50,91,84,50,32,100,0,0,-1,-1,1,-2,1,19,19,17,18,19,19,18,18,16,5,4,1,2,2,2,1,4,5,2,1,1,1,4,46,2,,1,1,1,,4,1,,0,1,My reactions to ai use to solve problems,1,Medium,0,ETVMWK7Z2L2J
2024-12-06 11:36,2024-12-06 11:42,0,100,371,1,2024-12-06 11:42,R_6U56wRZpBjyDCos,anonymous,EN,1,1,6,1,1,89,50,86,61,76,65,81,82,86,90,85,77,86,86,12,26,20,19,26,19,20,13,22,13,26,19,100,0,2,2,2,2,-1,1,20,20,20,16,16,20,19,20,20,4,4,1,4,4,4,3,3,4,3,2,3,2,4,42,2,,1,1,1,,7,1,,0,1,"To gauge how people view generative AI, and how it may compare to human writing??",1,Low,0,LY2M26VUX5SD
2024-12-06 11:35,2024-12-06 11:42,0,100,440,1,2024-12-06 11:42,R_7uODRSnwRVQyfBf,anonymous,EN,1,1,1,1,1,33,19,0,14,50,50,50,50,50,60,56,71,58,59,58,33,70,76,50,50,50,50,50,40,50,44,100,0,0,0,0,2,-2,2,18,15,19,17,19,20,15,16,16,1,4,"1,4",5,2,5,1,2,3,1,2,1,1,1,40,2,,1,1,1,,7,1,,0,1,,0,Medium,0,CV2WYJCY6MKQ
2024-12-06 11:37,2024-12-06 11:42,0,100,346,1,2024-12-06 11:42,R_1fVp6xOzyPv2oYF,anonymous,EN,1,1,1,1,1,0,0,0,0,77,51,50,50,50,50,50,50,0,50,50,50,50,50,50,50,50,50,50,50,50,50,100,0,2,2,2,2,-2,2,19,21,19,15,17,21,21,21,17,1,1,"1,7",5,5,5,1,1,1,5,1,1,4,4,50,2,,1,1,1,,7,1,,0,1,A person's perception of and trust of AI.,1,Medium,0,J3SH7K884SXW
2024-12-06 11:31,2024-12-06 11:43,0,100,666,1,2024-12-06 11:43,R_5suHIOm4HqAIc7v,anonymous,EN,1,1,2,2,1,64,83,82,71,71,75,79,66,66,81,84,71,74,86,19,24,14,28,29,40,32,30,31,27,30,38,100,0,0,0,0,1,0,-1,18,17,17,19,19,19,18,18,15,8,3,8,2,3,2,2,4,4,4,2,2,2,2,57,3,,2,1,1,,5,1,,0,1,judging content based on human or Ai generated information.,1,High,0,BUPR2374M5NC
2024-12-06 11:34,2024-12-06 11:43,0,100,526,1,2024-12-06 11:43,R_1DjeafcjkKcQIX3,anonymous,EN,1,1,2,2,1,95,96,93,98,93,97,88,95,89,96,95,89,95,89,1,3,3,8,4,5,10,8,6,6,4,8,100,0,1,1,1,2,-1,1,20,20,19,16,16,19,20,20,19,7,7,1,3,4,4,2,2,2,2,2,1,4,4,44,3,,2,1,1,,7,1,,0,1,The study seemed to be about whether people can differentiate between AI and human created content.,1,High,0,4DFANV4MGT2E
2024-12-06 11:33,2024-12-06 11:43,0,100,571,1,2024-12-06 11:43,R_7rHpg6fOQ13qHWT,anonymous,EN,1,1,6,1,1,48,17,8,10,63,50,50,53,54,76,67,66,60,52,43,33,45,60,50,33,36,50,50,46,42,50,100,0,0,0,1,2,-1,1,18,18,18,17,19,19,19,19,16,5,4,1,4,4,3,2,2,3,4,2,2,2,2,32,2,,1,1,1,,4,1,,0,1,Perceptions of generative AI and its functions,1,Low,0,DEQY9GNR45V6
2024-12-06 11:30,2024-12-06 11:43,0,100,743,1,2024-12-06 11:43,R_12yuGQiOkogAgE4,anonymous,EN,1,1,1,1,1,100,87,50,71,100,100,50,100,100,100,100,100,100,100,0,0,17,9,19,0,0,0,0,0,0,25,100,0,2,2,2,2,-1,1,18,17,21,16,21,21,20,21,19,2,7,"1,3",5,5,5,1,1,1,1,1,1,5,5,41,2,,1,1,1,,6,1,,0,1,"Perceptions of AI truthfulness, bias, abilities when it comes to complex subject matters like science.",1,Medium,0,DD3W4RGAJJEL
2024-12-06 11:31,2024-12-06 11:43,0,100,734,1,2024-12-06 11:43,R_67lvKsJIFSW6K3L,anonymous,EN,1,1,6,1,1,0,0,0,0,50,50,50,50,50,100,100,100,100,100,0,0,50,0,0,50,0,0,50,0,0,50,100,0,0,1,2,2,1,0,18,20,19,17,20,20,16,16,17,4,7,1,5,5,5,1,1,1,3,1,1,1,1,32,2,,1,1,"1,4",,7,1,,0,1,This study is about how we feel about AI when it comes to communicating information such as the blog on the new medicine. ,1,Low,0,NNWQ8XFRAAAR
2024-12-06 11:35,2024-12-06 11:43,0,100,464,1,2024-12-06 11:43,R_6oIo4dw1618x2WL,anonymous,EN,1,1,6,1,1,100,90,66,100,100,77,61,95,100,100,100,100,100,100,0,0,27,0,0,0,0,0,0,0,0,25,100,0,2,1,2,2,-1,1,20,20,21,16,16,21,20,21,18,3,3,1,5,5,5,3,1,1,4,1,1,1,1,41,3,,2,1,1,,7,1,,0,1,I think this study is about our trust in generative AI. ,1,Low,0,YCGVNTWU2Z5N
2024-12-06 11:37,2024-12-06 11:43,0,100,374,1,2024-12-06 11:43,R_6nJdGNdaWJmfgt0,anonymous,EN,1,1,1,1,1,5,0,0,0,27,41,48,42,20,0,3,22,32,23,100,83,100,100,84,84,61,71,59,56,100,57,100,0,-1,0,-1,-1,0,0,16,16,16,20,20,16,16,16,16,8,4,8,1,1,1,1,4,4,3,5,4,4,3,70,2,,1,1,1,,8,1,,0,1,med company research on new antiinflammatory drug,3,Medium,0,UNAPUVVU8LX3
2024-12-06 11:35,2024-12-06 11:43,0,100,496,1,2024-12-06 11:43,R_6mlLbf98oZkpPUZ,anonymous,EN,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,-2,-2,-2,-2,2,-2,16,15,16,20,20,16,15,15,15,8,7,8,1,1,1,1,4,4,4,2,4,2,2,33,3,,2,1,1,,8,1,,0,1,Tell the vapid human scum obliterating civilization by creating slop-regurgitating 'AI' products how to better cloak their bullshit in progressive-sounding disguises while they poison our society to death.,1,Low,0,4WXXYC7VABJV
2024-12-06 11:37,2024-12-06 11:43,0,100,338,1,2024-12-06 11:43,R_70BJihf9XkKR7bm,anonymous,EN,1,1,1,1,1,31,27,32,34,45,75,68,69,69,50,34,42,37,72,67,39,75,26,50,63,50,50,57,46,43,25,100,0,-1,-1,0,2,0,-1,18,20,17,20,21,21,16,16,16,2,4,"1,7",4,4,4,2,2,2,4,2,2,4,4,54,2,,1,1,1,,8,1,,0,1,It is about my trust in AI chatbots.,1,Medium,0,KDD7URP4R4LL
2024-12-06 11:36,2024-12-06 11:43,0,100,429,1,2024-12-06 11:43,R_51MJlQjbl8vQS6C,anonymous,EN,1,1,2,2,1,100,99,98,97,100,100,100,100,99,100,100,100,100,89,0,0,0,0,6,0,9,27,2,0,0,2,100,0,2,1,2,2,-2,1,20,21,20,16,16,21,20,20,19,2,2,"1,3",4,4,4,2,1,3,3,1,2,2,2,36,2,,1,1,1,,7,1,,0,1,Attitudes toward scientific topics using AI. ,1,High,0,M69HC2GWES4Q
2024-12-06 11:38,2024-12-06 11:43,0,100,316,1,2024-12-06 11:43,R_7rlwrhTg1TR8x1D,anonymous,EN,1,1,6,1,1,0,0,0,0,13,50,50,50,50,64,50,65,51,50,50,3,45,59,50,50,50,38,50,50,50,50,100,0,0,0,0,1,1,-1,18,16,18,18,21,19,17,16,16,5,7,"1,2,3",4,2,3,2,4,4,3,3,2,2,2,38,1,,2,1,1,,5,1,,0,1,something about trust in AI,1,Low,0,K9UW9SGC4SG9
2024-12-06 11:38,2024-12-06 11:43,0,100,347,1,2024-12-06 11:43,R_3PETqupSaoBZTrb,anonymous,EN,1,1,6,1,1,0,0,0,0,50,50,50,50,50,50,50,50,0,50,50,50,100,100,50,50,50,50,50,50,50,100,100,0,0,0,1,0,1,-1,18,15,15,15,15,15,15,15,15,4,7,7,4,1,3,1,1,5,5,1,4,4,1,43,2,,1,1,1,,6,1,,0,1,People's perception of LLM's(mainly) and other forms of generative ai,1,Low,0,NYNBC8B4EXFW
